"","DateRep","day","month","year","Cases","Deaths","Countries.and.territories","geoId","countryterritoryCode","popData2018","continentExp","t"
"3745","13/01/2020",13,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.03278688525
"3744","14/01/2020",14,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.03551912568
"3743","15/01/2020",15,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.03825136612
"3742","16/01/2020",16,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.04098360656
"3741","17/01/2020",17,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.04371584699
"3740","18/01/2020",18,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.04644808743
"3739","19/01/2020",19,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.04918032787
"3738","20/01/2020",20,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.05191256831
"3737","21/01/2020",21,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.05464480874
"3736","22/01/2020",22,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.05737704918
"3735","23/01/2020",23,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.06010928962
"3734","24/01/2020",24,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.06284153005
"3733","25/01/2020",25,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.06557377049
"3732","26/01/2020",26,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.06830601093
"3731","27/01/2020",27,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.07103825137
"3730","28/01/2020",28,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.0737704918
"3729","29/01/2020",29,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.07650273224
"3728","30/01/2020",30,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.07923497268
"3727","31/01/2020",31,1,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.08196721311
"3726","01/02/2020",1,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.08469945355
"3725","02/02/2020",2,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.08743169399
"3724","03/02/2020",3,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.09016393443
"3723","04/02/2020",4,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.09289617486
"3722","05/02/2020",5,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.0956284153
"3721","06/02/2020",6,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.09836065574
"3720","07/02/2020",7,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.10109289617
"3719","08/02/2020",8,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.10382513661
"3718","09/02/2020",9,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.10655737705
"3717","10/02/2020",10,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.10928961749
"3716","11/02/2020",11,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.11202185792
"3715","12/02/2020",12,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.11475409836
"3714","13/02/2020",13,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.1174863388
"3713","14/02/2020",14,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.12021857923
"3712","15/02/2020",15,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.12295081967
"3711","16/02/2020",16,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.12568306011
"3710","17/02/2020",17,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.12841530055
"3709","18/02/2020",18,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.13114754098
"3708","19/02/2020",19,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.13387978142
"3707","20/02/2020",20,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.13661202186
"3706","21/02/2020",21,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.1393442623
"3705","22/02/2020",22,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.14207650273
"3704","23/02/2020",23,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.14480874317
"3703","24/02/2020",24,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.14754098361
"3702","25/02/2020",25,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.15027322404
"3701","26/02/2020",26,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.15300546448
"3700","27/02/2020",27,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.15573770492
"3699","28/02/2020",28,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.15846994536
"3698","29/02/2020",29,2,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.16120218579
"3697","01/03/2020",1,3,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.16393442623
"3696","02/03/2020",2,3,2020,3,0,"Czechia","CZ","CZE",10625695,"Europe",2020.16666666667
"3695","03/03/2020",3,3,2020,2,0,"Czechia","CZ","CZE",10625695,"Europe",2020.1693989071
"3694","04/03/2020",4,3,2020,0,0,"Czechia","CZ","CZE",10625695,"Europe",2020.17213114754
"3693","05/03/2020",5,3,2020,3,0,"Czechia","CZ","CZE",10625695,"Europe",2020.17486338798
"3692","06/03/2020",6,3,2020,4,0,"Czechia","CZ","CZE",10625695,"Europe",2020.17759562842
"3691","07/03/2020",7,3,2020,7,0,"Czechia","CZ","CZE",10625695,"Europe",2020.18032786885
"3690","08/03/2020",8,3,2020,7,0,"Czechia","CZ","CZE",10625695,"Europe",2020.18306010929
"3689","09/03/2020",9,3,2020,6,0,"Czechia","CZ","CZE",10625695,"Europe",2020.18579234973
"3688","10/03/2020",10,3,2020,8,0,"Czechia","CZ","CZE",10625695,"Europe",2020.18852459016
"3687","11/03/2020",11,3,2020,23,0,"Czechia","CZ","CZE",10625695,"Europe",2020.1912568306
"3686","12/03/2020",12,3,2020,31,0,"Czechia","CZ","CZE",10625695,"Europe",2020.19398907104
"3685","13/03/2020",13,3,2020,22,0,"Czechia","CZ","CZE",10625695,"Europe",2020.19672131148
"3684","14/03/2020",14,3,2020,34,0,"Czechia","CZ","CZE",10625695,"Europe",2020.19945355191
"3683","15/03/2020",15,3,2020,64,0,"Czechia","CZ","CZE",10625695,"Europe",2020.20218579235
"3682","16/03/2020",16,3,2020,84,0,"Czechia","CZ","CZE",10625695,"Europe",2020.20491803279
"3681","17/03/2020",17,3,2020,46,0,"Czechia","CZ","CZE",10625695,"Europe",2020.20765027322
"3680","18/03/2020",18,3,2020,90,0,"Czechia","CZ","CZE",10625695,"Europe",2020.21038251366
"3679","19/03/2020",19,3,2020,88,0,"Czechia","CZ","CZE",10625695,"Europe",2020.2131147541
"3678","20/03/2020",20,3,2020,172,0,"Czechia","CZ","CZE",10625695,"Europe",2020.21584699454
"3677","21/03/2020",21,3,2020,210,0,"Czechia","CZ","CZE",10625695,"Europe",2020.21857923497
"3676","22/03/2020",22,3,2020,91,0,"Czechia","CZ","CZE",10625695,"Europe",2020.22131147541
"3675","23/03/2020",23,3,2020,170,1,"Czechia","CZ","CZE",10625695,"Europe",2020.22404371585
"3674","24/03/2020",24,3,2020,71,0,"Czechia","CZ","CZE",10625695,"Europe",2020.22677595628
"3673","25/03/2020",25,3,2020,158,2,"Czechia","CZ","CZE",10625695,"Europe",2020.22950819672
"3672","26/03/2020",26,3,2020,260,3,"Czechia","CZ","CZE",10625695,"Europe",2020.23224043716
"3671","27/03/2020",27,3,2020,408,3,"Czechia","CZ","CZE",10625695,"Europe",2020.2349726776
"3670","28/03/2020",28,3,2020,217,0,"Czechia","CZ","CZE",10625695,"Europe",2020.23770491803
"3669","29/03/2020",29,3,2020,384,2,"Czechia","CZ","CZE",10625695,"Europe",2020.24043715847
"3668","30/03/2020",30,3,2020,166,5,"Czechia","CZ","CZE",10625695,"Europe",2020.24316939891
"3667","31/03/2020",31,3,2020,173,8,"Czechia","CZ","CZE",10625695,"Europe",2020.24590163934
"3666","01/04/2020",1,4,2020,306,7,"Czechia","CZ","CZE",10625695,"Europe",2020.24863387978
"3665","02/04/2020",2,4,2020,281,8,"Czechia","CZ","CZE",10625695,"Europe",2020.25136612022
"3664","03/04/2020",3,4,2020,269,5,"Czechia","CZ","CZE",10625695,"Europe",2020.25409836066
"3663","04/04/2020",4,4,2020,332,9,"Czechia","CZ","CZE",10625695,"Europe",2020.25683060109
"3662","05/04/2020",5,4,2020,282,6,"Czechia","CZ","CZE",10625695,"Europe",2020.25956284153
"3661","06/04/2020",6,4,2020,115,8,"Czechia","CZ","CZE",10625695,"Europe",2020.26229508197
"3660","07/04/2020",7,4,2020,235,11,"Czechia","CZ","CZE",10625695,"Europe",2020.2650273224
"3659","08/04/2020",8,4,2020,195,10,"Czechia","CZ","CZE",10625695,"Europe",2020.26775956284
"3658","09/04/2020",9,4,2020,295,11,"Czechia","CZ","CZE",10625695,"Europe",2020.27049180328
"3657","10/04/2020",10,4,2020,257,13,"Czechia","CZ","CZE",10625695,"Europe",2020.27322404372
"3656","11/04/2020",11,4,2020,163,7,"Czechia","CZ","CZE",10625695,"Europe",2020.27595628415
"3655","12/04/2020",12,4,2020,170,10,"Czechia","CZ","CZE",10625695,"Europe",2020.27868852459
"3654","13/04/2020",13,4,2020,89,9,"Czechia","CZ","CZE",10625695,"Europe",2020.28142076503
"3653","14/04/2020",14,4,2020,68,5,"Czechia","CZ","CZE",10625695,"Europe",2020.28415300546
"3652","15/04/2020",15,4,2020,82,18,"Czechia","CZ","CZE",10625695,"Europe",2020.2868852459
"3651","16/04/2020",16,4,2020,162,5,"Czechia","CZ","CZE",10625695,"Europe",2020.28961748634
"3650","17/04/2020",17,4,2020,130,3,"Czechia","CZ","CZE",10625695,"Europe",2020.29234972678
"3649","18/04/2020",18,4,2020,116,4,"Czechia","CZ","CZE",10625695,"Europe",2020.29508196721
"3648","19/04/2020",19,4,2020,105,8,"Czechia","CZ","CZE",10625695,"Europe",2020.29781420765
"3647","20/04/2020",20,4,2020,133,7,"Czechia","CZ","CZE",10625695,"Europe",2020.30054644809
"3646","21/04/2020",21,4,2020,127,8,"Czechia","CZ","CZE",10625695,"Europe",2020.30327868852
"3645","22/04/2020",22,4,2020,127,5,"Czechia","CZ","CZE",10625695,"Europe",2020.30601092896
"3644","23/04/2020",23,4,2020,95,9,"Czechia","CZ","CZE",10625695,"Europe",2020.3087431694
"3643","24/04/2020",24,4,2020,52,3,"Czechia","CZ","CZE",10625695,"Europe",2020.31147540984
"3642","25/04/2020",25,4,2020,85,2,"Czechia","CZ","CZE",10625695,"Europe",2020.31420765027
"3641","26/04/2020",26,4,2020,79,3,"Czechia","CZ","CZE",10625695,"Europe",2020.31693989071
"3640","27/04/2020",27,4,2020,52,3,"Czechia","CZ","CZE",10625695,"Europe",2020.31967213115
"3639","28/04/2020",28,4,2020,45,2,"Czechia","CZ","CZE",10625695,"Europe",2020.32240437158
"3638","29/04/2020",29,4,2020,55,4,"Czechia","CZ","CZE",10625695,"Europe",2020.32513661202
"3637","30/04/2020",30,4,2020,75,0,"Czechia","CZ","CZE",10625695,"Europe",2020.32786885246
"3636","01/05/2020",1,5,2020,103,9,"Czechia","CZ","CZE",10625695,"Europe",2020.3306010929
"3635","02/05/2020",2,5,2020,55,4,"Czechia","CZ","CZE",10625695,"Europe",2020.33333333333
"3634","03/05/2020",3,5,2020,18,5,"Czechia","CZ","CZE",10625695,"Europe",2020.33606557377
"3633","04/05/2020",4,5,2020,26,3,"Czechia","CZ","CZE",10625695,"Europe",2020.33879781421
"3632","05/05/2020",5,5,2020,38,4,"Czechia","CZ","CZE",10625695,"Europe",2020.34153005464
"3631","06/05/2020",6,5,2020,77,5,"Czechia","CZ","CZE",10625695,"Europe",2020.34426229508
"3813","11/03/2020",11,3,2020,1,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.1912568306
"3812","14/03/2020",14,3,2020,1,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.19945355191
"3811","15/03/2020",15,3,2020,0,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.20218579235
"3810","16/03/2020",16,3,2020,0,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.20491803279
"3809","17/03/2020",17,3,2020,1,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.20765027322
"3808","18/03/2020",18,3,2020,0,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.21038251366
"3807","19/03/2020",19,3,2020,11,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.2131147541
"3806","20/03/2020",20,3,2020,0,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.21584699454
"3805","21/03/2020",21,3,2020,0,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.21857923497
"3804","22/03/2020",22,3,2020,9,1,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.22131147541
"3803","23/03/2020",23,3,2020,3,1,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.22404371585
"3802","24/03/2020",24,3,2020,0,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.22677595628
"3801","25/03/2020",25,3,2020,19,1,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.22950819672
"3800","26/03/2020",26,3,2020,0,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.23224043716
"3799","27/03/2020",27,3,2020,9,1,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.2349726776
"3798","28/03/2020",28,3,2020,4,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.23770491803
"3797","29/03/2020",29,3,2020,0,2,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.24043715847
"3796","30/03/2020",30,3,2020,23,2,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.24316939891
"3795","31/03/2020",31,3,2020,17,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.24590163934
"3794","01/04/2020",1,4,2020,0,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.24863387978
"3793","02/04/2020",2,4,2020,25,3,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.25136612022
"3792","03/04/2020",3,4,2020,0,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.25409836066
"3791","04/04/2020",4,4,2020,11,2,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.25683060109
"3790","05/04/2020",5,4,2020,20,5,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.25956284153
"3789","06/04/2020",6,4,2020,0,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.26229508197
"3788","07/04/2020",7,4,2020,7,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.2650273224
"3787","08/04/2020",8,4,2020,19,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.26775956284
"3786","09/04/2020",9,4,2020,3,2,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.27049180328
"3785","10/04/2020",10,4,2020,32,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.27322404372
"3784","11/04/2020",11,4,2020,8,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.27595628415
"3783","12/04/2020",12,4,2020,11,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.27868852459
"3782","13/04/2020",13,4,2020,0,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.28142076503
"3781","14/04/2020",14,4,2020,1,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.28415300546
"3780","15/04/2020",15,4,2020,19,1,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.2868852459
"3779","16/04/2020",16,4,2020,13,1,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.28961748634
"3778","17/04/2020",17,4,2020,20,1,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.29234972678
"3777","18/04/2020",18,4,2020,20,2,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.29508196721
"3776","19/04/2020",19,4,2020,20,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.29781420765
"3775","20/04/2020",20,4,2020,5,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.30054644809
"3774","21/04/2020",21,4,2020,18,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.30327868852
"3773","22/04/2020",22,4,2020,9,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.30601092896
"3772","23/04/2020",23,4,2020,18,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.3087431694
"3771","24/04/2020",24,4,2020,17,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.31147540984
"3770","25/04/2020",25,4,2020,22,3,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.31420765027
"3769","26/04/2020",26,4,2020,26,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.31693989071
"3768","27/04/2020",27,4,2020,17,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.31967213115
"3767","28/04/2020",28,4,2020,12,2,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.32240437158
"3766","29/04/2020",29,4,2020,20,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.32513661202
"3765","30/04/2020",30,4,2020,9,1,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.32786885246
"3764","01/05/2020",1,5,2020,72,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.3306010929
"3763","02/05/2020",2,5,2020,32,1,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.33333333333
"3762","03/05/2020",3,5,2020,70,1,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.33606557377
"3761","04/05/2020",4,5,2020,10,1,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.33879781421
"3760","05/05/2020",5,5,2020,0,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.34153005464
"3759","06/05/2020",6,5,2020,21,0,"Democratic_Republic_of_the_Congo","CD","COD",84068091,"Africa",2020.34426229508
"3941","31/12/2019",31,12,2019,0,0,"Denmark","DK","DNK",5797446,"Europe",2019.99726027397
"3940","01/01/2020",1,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020
"3939","02/01/2020",2,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.00273224044
"3938","03/01/2020",3,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.00546448087
"3937","04/01/2020",4,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.00819672131
"3936","05/01/2020",5,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.01092896175
"3935","06/01/2020",6,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.01366120219
"3934","07/01/2020",7,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.01639344262
"3933","08/01/2020",8,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.01912568306
"3932","09/01/2020",9,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.0218579235
"3931","10/01/2020",10,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.02459016393
"3930","11/01/2020",11,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.02732240437
"3929","12/01/2020",12,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.03005464481
"3928","13/01/2020",13,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.03278688525
"3927","14/01/2020",14,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.03551912568
"3926","15/01/2020",15,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.03825136612
"3925","16/01/2020",16,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.04098360656
"3924","17/01/2020",17,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.04371584699
"3923","18/01/2020",18,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.04644808743
"3922","19/01/2020",19,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.04918032787
"3921","20/01/2020",20,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.05191256831
"3920","21/01/2020",21,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.05464480874
"3919","22/01/2020",22,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.05737704918
"3918","23/01/2020",23,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.06010928962
"3917","24/01/2020",24,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.06284153005
"3916","25/01/2020",25,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.06557377049
"3915","26/01/2020",26,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.06830601093
"3914","27/01/2020",27,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.07103825137
"3913","28/01/2020",28,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.0737704918
"3912","29/01/2020",29,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.07650273224
"3911","30/01/2020",30,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.07923497268
"3910","31/01/2020",31,1,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.08196721311
"3909","01/02/2020",1,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.08469945355
"3908","02/02/2020",2,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.08743169399
"3907","03/02/2020",3,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.09016393443
"3906","04/02/2020",4,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.09289617486
"3905","05/02/2020",5,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.0956284153
"3904","06/02/2020",6,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.09836065574
"3903","07/02/2020",7,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.10109289617
"3902","08/02/2020",8,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.10382513661
"3901","09/02/2020",9,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.10655737705
"3900","10/02/2020",10,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.10928961749
"3899","11/02/2020",11,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.11202185792
"3898","12/02/2020",12,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.11475409836
"3897","13/02/2020",13,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.1174863388
"3896","14/02/2020",14,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.12021857923
"3895","15/02/2020",15,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.12295081967
"3894","16/02/2020",16,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.12568306011
"3893","17/02/2020",17,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.12841530055
"3892","18/02/2020",18,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.13114754098
"3891","19/02/2020",19,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.13387978142
"3890","20/02/2020",20,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.13661202186
"3889","21/02/2020",21,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.1393442623
"3888","22/02/2020",22,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.14207650273
"3887","23/02/2020",23,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.14480874317
"3886","24/02/2020",24,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.14754098361
"3885","25/02/2020",25,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.15027322404
"3884","26/02/2020",26,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.15300546448
"3883","27/02/2020",27,2,2020,1,0,"Denmark","DK","DNK",5797446,"Europe",2020.15573770492
"3882","28/02/2020",28,2,2020,0,0,"Denmark","DK","DNK",5797446,"Europe",2020.15846994536
"3881","29/02/2020",29,2,2020,1,0,"Denmark","DK","DNK",5797446,"Europe",2020.16120218579
"3880","01/03/2020",1,3,2020,1,0,"Denmark","DK","DNK",5797446,"Europe",2020.16393442623
"3879","02/03/2020",2,3,2020,1,0,"Denmark","DK","DNK",5797446,"Europe",2020.16666666667
"3878","03/03/2020",3,3,2020,1,0,"Denmark","DK","DNK",5797446,"Europe",2020.1693989071
"3877","04/03/2020",4,3,2020,3,0,"Denmark","DK","DNK",5797446,"Europe",2020.17213114754
"3876","05/03/2020",5,3,2020,2,0,"Denmark","DK","DNK",5797446,"Europe",2020.17486338798
"3875","06/03/2020",6,3,2020,10,0,"Denmark","DK","DNK",5797446,"Europe",2020.17759562842
"3874","07/03/2020",7,3,2020,3,0,"Denmark","DK","DNK",5797446,"Europe",2020.18032786885
"3873","08/03/2020",8,3,2020,8,0,"Denmark","DK","DNK",5797446,"Europe",2020.18306010929
"3872","09/03/2020",9,3,2020,7,0,"Denmark","DK","DNK",5797446,"Europe",2020.18579234973
"3871","10/03/2020",10,3,2020,75,0,"Denmark","DK","DNK",5797446,"Europe",2020.18852459016
"3870","11/03/2020",11,3,2020,151,0,"Denmark","DK","DNK",5797446,"Europe",2020.1912568306
"3869","12/03/2020",12,3,2020,252,0,"Denmark","DK","DNK",5797446,"Europe",2020.19398907104
"3868","13/03/2020",13,3,2020,160,0,"Denmark","DK","DNK",5797446,"Europe",2020.19672131148
"3867","14/03/2020",14,3,2020,128,0,"Denmark","DK","DNK",5797446,"Europe",2020.19945355191
"3866","15/03/2020",15,3,2020,23,0,"Denmark","DK","DNK",5797446,"Europe",2020.20218579235
"3865","16/03/2020",16,3,2020,48,1,"Denmark","DK","DNK",5797446,"Europe",2020.20491803279
"3864","17/03/2020",17,3,2020,57,0,"Denmark","DK","DNK",5797446,"Europe",2020.20765027322
"3863","18/03/2020",18,3,2020,92,3,"Denmark","DK","DNK",5797446,"Europe",2020.21038251366
"3862","19/03/2020",19,3,2020,91,0,"Denmark","DK","DNK",5797446,"Europe",2020.2131147541
"3861","20/03/2020",20,3,2020,36,2,"Denmark","DK","DNK",5797446,"Europe",2020.21584699454
"3860","21/03/2020",21,3,2020,104,3,"Denmark","DK","DNK",5797446,"Europe",2020.21857923497
"3859","22/03/2020",22,3,2020,71,4,"Denmark","DK","DNK",5797446,"Europe",2020.22131147541
"3858","23/03/2020",23,3,2020,69,0,"Denmark","DK","DNK",5797446,"Europe",2020.22404371585
